f,S21
0,0.999979181
1,0.999980015
2,0.9999808
3,0.999981536
4,0.999982224
5,0.999982863
6,0.999983452
7,0.999983992
8,0.999984482
9,0.999984922
10,0.999985312
11,0.999985651
12,0.99998594
13,0.999986178
14,0.999986364
15,0.999986499
16,0.999986582
17,0.999986614
18,0.999986593
19,0.99998652
20,0.999986394
21,0.999986215
22,0.999985984
23,0.999985699
24,0.99998536
25,0.999984968
26,0.999984521
27,0.999984021
28,0.999983466
29,0.999982856
30,0.999982192
31,0.999981472
32,0.999980697
33,0.999979867
34,0.999978981
35,0.999978039
36,0.99997704
37,0.999975986
38,0.999974874
39,0.999973706
40,0.999972481
41,0.999971199
42,0.999969859
43,0.999968461
44,0.999967006
45,0.999965492
46,0.999963921
47,0.999962291
48,0.999960602
49,0.999958854
50,0.999957048
51,0.999955182
52,0.999953256
53,0.999951271
54,0.999949226
55,0.999947121
56,0.999944956
57,0.999942731
58,0.999940445
59,0.999938098
60,0.99993569
61,0.999933221
62,0.999930691
63,0.9999281
64,0.999925446
65,0.999922731
66,0.999919954
67,0.999917115
68,0.999914213
69,0.999911249
70,0.999908222
71,0.999905132
72,0.999901979
73,0.999898763
74,0.999895484
75,0.999892141
76,0.999888734
77,0.999885264
78,0.99988173
79,0.999878131
80,0.999874468
81,0.999870741
82,0.999866949
83,0.999863093
84,0.999859172
85,0.999855185
86,0.999851134
87,0.999847017
88,0.999842835
89,0.999838587
90,0.999834273
91,0.999829894
92,0.999825448
93,0.999820937
94,0.999816359
95,0.999811715
96,0.999807004
97,0.999802227
98,0.999797383
99,0.999792473
100,0.999787495
101,0.99978245
102,0.999777338
103,0.999772159
104,0.999766912
105,0.999761598
106,0.999756216
107,0.999750766
108,0.999745249
109,0.999739663
110,0.99973401
111,0.999728288
112,0.999722498
113,0.99971664
114,0.999710713
115,0.999704718
116,0.999698655
117,0.999692522
118,0.999686321
119,0.999680051
120,0.999673712
121,0.999667304
122,0.999660827
123,0.99965428
124,0.999647665
125,0.99964098
126,0.999634226
127,0.999627402
128,0.999620509
129,0.999613546
130,0.999606514
131,0.999599412
132,0.99959224
133,0.999584998
134,0.999577686
135,0.999570305
136,0.999562853
137,0.999555332
138,0.99954774
139,0.999540079
140,0.999532347
141,0.999524545
142,0.999516672
143,0.99950873
144,0.999500717
145,0.999492634
146,0.99948448
147,0.999476256
148,0.999467961
149,0.999459596
150,0.999451161
151,0.999442655
152,0.999434078
153,0.999425431
154,0.999416714
155,0.999407926
156,0.999399067
157,0.999390138
158,0.999381138
159,0.999372067
160,0.999362926
161,0.999353714
162,0.999344431
163,0.999335078
164,0.999325655
165,0.99931616
166,0.999306595
167,0.99929696
168,0.999287253
169,0.999277477
170,0.999267629
171,0.999257712
172,0.999247723
173,0.999237664
174,0.999227535
175,0.999217335
176,0.999207065
177,0.999196724
178,0.999186313
179,0.999175831
180,0.999165279
181,0.999154657
182,0.999143965
183,0.999133202
184,0.99912237
185,0.999111467
186,0.999100494
187,0.999089451
188,0.999078338
189,0.999067154
190,0.999055902
191,0.999044579
192,0.999033186
193,0.999021724
194,0.999010192
195,0.99899859
196,0.998986919
197,0.998975178
198,0.998963368
199,0.998951489
200,0.99893954
201,0.998927522
202,0.998915434
203,0.998903278
